1,4,4,450,2
2,16,16,379,0
3,17,17,388,0
4,2,2,425,0
5,9,9,422,0
6,12,12,466,2
7,5,5,399,0
8,8,8,404,0
9,11,11,480,2
10,14,14,505,2
11,7,7,417,0
12,1,1,426,0
13,6,6,416,0
14,13,13,466,2
15,15,15,432,0
16,10,10,474,2
17,3,3,456,2
18,10,10,453,2
19,7,7,434,0
20,2,2,431,0
21,16,16,374,0
22,8,8,370,0
23,14,14,495,2
24,13,13,459,2
25,17,17,404,0
26,3,3,421,0
27,9,9,393,0
28,15,15,459,2
29,11,11,470,2
30,1,1,458,2
31,12,12,420,0
32,6,6,409,0
33,4,4,401,0
34,5,8,378,1
35,17,17,413,0
36,5,5,362,0
37,3,3,437,0
38,15,15,477,2
39,7,7,407,0
40,6,6,422,0
41,14,14,476,2
42,8,8,398,0
43,13,13,461,2
44,10,10,487,2
45,4,4,420,0
