1,9,9,398,2
2,3,3,450,2
3,2,2,444,2
4,17,17,383,2
5,11,11,447,2
6,15,15,408,2
7,16,16,377,0
8,4,4,418,2
9,5,5,321,0
10,8,8,372,0
11,14,14,451,2
12,1,4,443,1
13,12,12,418,2
14,6,6,422,2
15,13,13,472,2
16,10,10,480,2
17,7,7,393,2
18,3,3,442,2
19,8,8,371,0
20,1,1,428,2
21,7,7,378,0
22,14,14,455,2
23,9,9,407,2
24,2,2,405,2
25,4,4,424,2
26,16,16,362,0
27,15,14,450,1
28,5,5,396,2
29,12,12,419,2
30,13,13,419,2
31,10,10,433,2
32,6,6,414,2
33,11,11,446,2
34,17,17,395,2
35,13,13,420,2
36,8,8,394,2
37,11,11,441,2
38,10,10,468,2
39,14,15,439,1
40,4,4,375,0
41,7,7,363,0
42,1,1,408,2
43,15,15,435,2
44,6,6,432,2
45,16,16,399,2
