1,3,3,473,2
2,1,1,463,0
3,11,11,469,0
4,13,13,445,0
5,17,17,500,2
6,4,4,461,0
7,2,2,443,0
8,15,15,445,0
9,5,5,385,0
10,14,14,480,2
11,10,10,487,2
12,12,12,435,0
13,6,6,443,0
14,9,9,442,0
15,8,8,424,0
16,16,16,417,0
17,7,7,440,0
18,2,2,432,0
19,5,5,389,0
20,10,10,530,2
21,15,16,451,1
22,13,13,442,0
23,11,11,439,0
24,14,14,480,2
25,3,3,441,0
26,12,12,437,0
27,17,17,386,0
28,1,1,423,0
29,9,9,405,0
30,6,6,440,0
31,4,4,429,0
32,8,8,370,0
33,16,16,410,0
34,7,7,404,0
35,17,17,500,2
36,8,8,360,0
37,2,2,444,0
38,11,11,464,0
39,10,10,453,0
40,6,6,421,0
41,5,5,359,0
42,14,14,482,2
43,1,1,458,0
44,16,16,409,0
45,15,15,491,2
