1,10,10,457,2
2,6,6,416,2
3,12,12,463,2
4,15,15,487,2
5,17,17,476,2
6,16,16,408,2
7,3,3,432,2
8,1,1,436,2
9,13,13,436,2
10,9,9,451,2
11,14,14,503,2
12,4,4,397,2
13,5,5,409,2
14,11,3,474,1
15,2,2,470,2
16,8,8,385,2
17,7,7,403,2
18,16,16,425,2
19,4,4,421,2
20,1,1,444,2
21,6,6,412,2
22,8,8,397,2
23,9,9,441,2
24,10,10,512,2
25,14,14,499,2
26,2,2,500,2
27,5,5,616,3
28,3,3,437,2
29,12,12,464,2
30,15,15,503,2
31,11,11,470,2
32,13,13,495,2
33,7,7,500,2
34,17,17,399,2
35,17,17,442,2
36,15,15,487,2
37,4,4,458,2
38,8,8,379,2
39,6,6,410,2
40,11,11,484,2
41,16,16,434,2
42,10,10,463,2
43,3,3,440,2
44,7,7,374,2
45,5,5,330,0
