1,4,4,455,2
2,2,2,462,2
3,3,3,415,2
4,8,8,402,0
5,12,12,491,2
6,15,15,503,2
7,1,1,454,2
8,16,16,414,2
9,5,5,397,0
10,17,17,419,2
11,11,11,425,2
12,14,14,460,2
13,6,6,396,0
14,10,10,452,2
15,13,13,415,2
16,9,9,374,0
17,7,7,388,0
18,15,15,452,2
19,4,4,425,2
20,6,6,375,0
21,12,12,410,0
22,17,17,388,0
23,11,11,439,2
24,7,7,428,2
25,5,5,467,2
26,9,9,408,0
27,8,8,355,0
28,10,10,435,2
29,2,2,444,2
30,14,14,447,2
31,3,3,475,2
32,16,16,428,2
33,1,1,471,2
34,13,13,471,2
35,6,6,409,0
36,8,8,388,0
37,14,14,453,2
38,5,5,401,0
39,7,7,435,2
40,13,13,470,2
41,9,9,428,2
42,12,12,464,2
43,3,3,418,2
44,4,4,432,2
45,16,16,403,0
