1,5,5,318,0
2,6,6,282,0
3,13,13,337,0
4,3,3,505,0
5,8,8,475,0
6,4,4,469,0
7,11,11,638,2
8,12,12,561,2
9,1,1,582,2
10,2,2,495,0
11,9,9,441,0
12,7,7,520,0
13,10,10,608,2
14,9,9,494,0
15,8,8,560,2
16,2,2,477,0
17,4,4,462,0
18,13,13,405,0
19,6,6,299,0
20,3,3,495,0
21,12,12,584,2
22,5,5,332,0
23,10,10,673,2
24,1,10,522,1
25,11,11,785,2
26,7,7,497,0
27,6,6,364,0
28,12,12,616,2
29,5,5,390,0
30,11,11,525,0
31,9,9,484,0
32,13,13,432,0
33,10,6,776,1
34,3,3,676,2
35,7,7,548,0
36,8,8,535,0
37,1,1,497,0
38,2,2,499,0
39,4,4,440,0
40,13,13,336,0
41,9,9,588,2
42,10,10,551,2
43,8,8,460,0
44,6,6,386,0
45,4,4,451,0
