1,11,11,542,2
2,4,4,462,2
3,5,5,322,0
4,13,13,256,0
5,12,12,504,2
6,3,3,448,0
7,8,8,465,2
8,2,2,465,2
9,10,10,510,2
10,6,6,508,2
11,7,7,511,2
12,1,1,420,0
13,9,9,456,2
14,13,13,423,0
15,4,4,476,2
16,8,8,528,2
17,9,9,470,2
18,12,12,616,2
19,5,5,337,0
20,10,10,622,2
21,3,3,550,2
22,1,1,485,2
23,7,4,552,1
24,2,2,530,2
25,11,3,593,1
26,6,6,382,0
27,8,8,475,2
28,6,6,513,2
29,13,13,367,0
30,11,11,632,2
31,9,5,477,1
32,12,12,559,2
33,7,7,467,2
34,5,5,291,0
35,2,2,587,2
36,1,1,449,0
37,3,3,968,3
38,10,6,907,1
39,4,4,562,2
40,12,12,457,2
41,6,6,448,0
42,7,7,447,0
43,2,2,530,2
44,3,3,503,2
45,8,8,460,2
