1,2,2,383,0
2,8,8,459,2
3,6,6,403,0
4,3,3,449,2
5,1,1,450,2
6,13,13,464,2
7,5,5,383,0
8,4,4,404,0
9,11,3,535,1
10,12,12,437,2
11,7,4,332,1
12,10,10,481,2
13,9,9,475,2
14,4,4,423,0
15,2,2,501,2
16,9,9,445,2
17,7,7,434,2
18,13,13,497,2
19,3,3,478,2
20,11,11,462,2
21,1,1,435,2
22,6,6,530,2
23,8,8,481,2
24,5,5,359,0
25,10,10,450,2
26,12,12,452,2
27,7,7,417,0
28,5,5,429,0
29,4,4,390,0
30,11,3,598,1
31,9,9,490,2
32,12,12,598,3
33,1,1,459,2
34,8,9,551,1
35,10,10,461,2
36,13,13,488,2
37,3,3,602,3
38,2,2,527,2
39,6,6,507,2
40,10,10,433,2
41,3,3,519,2
42,6,6,441,2
43,1,1,446,2
44,2,2,431,2
45,4,4,418,0
