1,6,6,515,0
2,12,12,432,0
3,10,10,407,0
4,4,4,398,0
5,3,3,524,0
6,5,5,493,0
7,11,11,452,0
8,8,8,477,0
9,7,7,440,0
10,13,13,458,0
11,2,2,507,0
12,1,1,441,0
13,9,9,477,0
14,12,12,433,0
15,4,4,405,0
16,3,3,465,0
17,10,10,472,0
18,13,13,479,0
19,1,1,396,0
20,7,7,438,0
21,11,11,585,2
22,6,6,565,2
23,5,5,386,0
24,9,9,487,0
25,2,2,426,0
26,8,8,459,0
27,9,9,437,0
28,13,13,460,0
29,5,5,407,0
30,7,7,401,0
31,3,2,559,1
32,1,1,467,0
33,6,6,443,0
34,10,10,455,0
35,4,4,418,0
36,12,12,439,0
37,11,11,528,0
38,2,2,430,0
39,8,8,484,0
40,10,10,486,0
41,13,13,501,0
42,12,12,656,3
43,9,9,579,2
44,6,6,550,2
45,8,8,684,3
