1,12,12,573,2
2,17,7,469,1
3,1,1,441,2
4,2,2,486,2
5,16,8,408,1
6,13,13,419,2
7,6,6,419,2
8,15,15,421,2
9,9,9,467,2
10,11,3,677,1
11,8,8,456,2
12,7,8,475,1
13,4,4,489,2
14,5,5,421,2
15,3,3,471,2
16,14,13,423,1
17,10,10,446,2
18,12,12,416,2
19,6,6,381,2
20,7,7,801,3
21,10,10,473,2
22,13,13,450,2
23,3,3,469,2
24,15,9,448,1
25,4,4,406,2
26,9,9,402,2
27,8,8,569,2
28,11,3,442,1
29,16,8,489,1
30,1,1,673,3
31,2,2,437,2
32,14,14,481,2
33,5,5,347,2
34,17,16,520,1
35,8,8,517,2
36,16,8,571,1
37,7,7,410,2
38,17,7,533,1
39,12,12,0,2
40,1,2,583,1
41,2,2,445,2
42,5,5,380,2
43,14,13,453,1
44,4,4,444,2
45,3,3,516,2
