1,13,13,495,0
2,10,10,473,0
3,11,11,630,3
4,8,8,452,0
5,1,1,486,0
6,7,7,484,0
7,2,2,458,0
8,9,9,421,0
9,4,4,406,0
10,12,12,392,0
11,3,3,458,0
12,6,6,448,0
13,5,5,441,0
14,6,6,354,0
15,8,8,440,0
16,2,2,442,0
17,3,3,455,0
18,5,5,427,0
19,11,11,506,0
20,13,13,515,0
21,1,1,440,0
22,9,9,513,0
23,12,12,461,0
24,4,4,445,0
25,7,7,498,0
