1,10,10,457,0
2,1,1,404,0
3,6,6,388,0
4,11,11,452,0
5,12,12,417,0
6,13,13,430,0
7,7,7,379,0
8,2,2,479,2
9,4,4,467,2
10,8,8,343,0
11,9,9,417,0
12,5,5,378,0
13,3,3,437,0
14,4,4,378,0
15,7,7,409,0
16,5,5,355,0
17,11,3,484,1
18,9,9,415,0
19,6,6,411,0
20,3,3,478,2
21,8,8,349,0
22,10,10,491,2
23,2,2,444,0
24,1,1,443,0
25,12,12,433,0
26,13,13,478,2
27,12,12,473,2
28,4,4,424,0
29,8,8,413,0
30,9,9,410,0
31,2,2,434,0
32,13,13,447,0
33,7,7,418,0
34,3,3,425,0
35,1,1,436,0
36,6,6,396,0
37,10,10,461,2
38,5,5,362,0
39,11,11,459,0
40,2,2,416,0
41,4,4,375,0
42,5,5,379,0
43,7,7,500,2
44,13,13,504,2
45,12,12,478,2
