1,13,13,424,2
2,5,5,384,0
3,3,3,445,2
4,8,8,351,0
5,2,2,423,2
6,12,12,449,2
7,1,1,427,2
8,6,6,401,2
9,9,9,361,0
10,11,11,415,2
11,10,10,412,2
12,4,4,419,2
13,7,7,368,0
14,4,4,434,2
15,13,13,408,2
16,10,10,491,2
17,1,1,454,2
18,8,8,304,0
19,5,5,372,0
20,7,7,355,0
21,9,9,394,0
22,6,6,390,0
23,2,2,418,2
24,12,12,443,2
25,3,3,405,2
26,11,11,473,2
27,12,12,452,2
28,4,4,403,2
29,2,2,429,2
30,8,8,369,0
31,10,10,441,2
32,11,11,495,2
33,9,9,376,0
34,5,5,368,0
35,6,6,413,2
36,7,7,345,0
37,3,3,425,2
38,1,1,432,2
39,13,13,454,2
40,12,12,459,2
41,5,5,395,0
42,6,6,375,0
43,13,13,436,2
44,4,4,434,2
45,1,1,449,2
