1,11,11,425,0
2,7,7,355,0
3,2,2,430,0
4,9,9,402,0
5,8,8,342,0
6,3,3,392,0
7,4,4,362,0
8,12,12,418,0
9,6,6,414,0
10,1,1,408,0
11,5,5,382,0
12,10,10,454,2
13,13,13,419,0
14,3,3,429,0
15,9,9,376,0
16,8,8,398,0
17,13,13,433,2
18,1,1,435,2
19,11,3,434,1
20,6,6,412,0
21,5,5,353,0
22,12,12,468,2
23,4,4,420,0
24,2,2,430,0
25,7,7,405,0
26,10,10,490,2
27,7,7,392,0
28,12,12,445,2
29,10,10,482,2
30,3,3,450,2
31,2,2,470,2
32,13,13,463,2
33,9,9,398,0
34,4,4,417,0
35,6,6,454,2
36,8,8,374,0
37,1,1,425,0
38,5,5,494,2
39,11,11,457,2
40,3,3,437,2
41,6,6,392,0
42,11,11,466,2
43,7,7,434,2
44,4,4,439,2
45,5,5,395,0
