1,9,9,392,0
2,16,16,427,0
3,14,14,443,2
4,3,6,423,1
5,17,17,434,2
6,5,5,372,0
7,2,2,443,2
8,6,6,373,0
9,1,1,397,0
10,15,15,439,2
11,8,8,360,0
12,4,4,373,0
13,12,12,458,2
14,11,11,653,3
15,13,13,404,0
16,10,10,496,2
17,7,7,397,0
18,9,9,370,0
19,8,8,345,0
20,5,5,343,0
21,14,14,422,0
22,3,3,443,2
23,7,7,334,0
24,1,1,394,0
25,15,15,399,0
26,4,4,354,0
27,10,10,442,2
28,6,6,374,0
29,12,12,406,0
30,2,2,380,0
31,17,17,474,2
32,13,13,441,2
33,11,11,404,0
34,16,16,404,0
35,12,12,391,0
36,9,9,358,0
37,13,13,410,0
38,6,6,376,0
39,5,5,336,0
40,11,11,471,2
41,3,3,393,0
42,1,1,375,0
43,4,4,390,0
44,10,1,431,1
45,14,14,481,2
