1,11,3,430,1
2,10,10,401,2
3,7,7,363,0
4,13,13,394,2
5,2,2,360,0
6,1,1,450,2
7,15,15,390,2
8,14,14,442,2
9,6,6,0,2
10,17,17,448,2
11,12,12,421,2
12,5,5,336,0
13,3,3,435,2
14,8,8,406,2
15,4,4,364,0
16,16,16,418,2
17,9,9,394,2
18,17,17,434,2
19,1,1,386,2
20,14,14,410,2
21,7,7,382,2
22,3,11,413,1
23,5,5,367,0
24,9,9,361,0
25,16,16,388,2
26,11,11,0,2
27,8,8,368,0
28,13,13,376,0
29,4,4,325,0
30,6,3,354,1
31,10,2,385,1
32,2,2,372,0
33,15,15,408,2
34,12,12,413,2
35,4,4,279,3
36,5,6,320,1
37,12,12,440,2
38,8,8,334,0
39,13,13,351,0
40,3,3,406,2
41,1,1,400,2
42,14,14,408,2
43,15,15,422,2
44,17,17,411,2
45,16,8,372,1
