1,8,8,459,2
2,3,3,489,2
3,17,17,429,2
4,16,16,407,2
5,9,9,376,2
6,12,12,420,2
7,1,1,418,2
8,6,6,367,2
9,13,13,355,2
10,2,2,424,2
11,11,11,484,2
12,10,10,444,2
13,7,7,453,2
14,4,4,352,2
15,5,5,298,0
16,15,15,427,2
17,14,14,412,2
18,5,5,340,0
19,16,16,431,2
20,1,1,509,2
21,17,17,434,2
22,8,8,399,2
23,13,13,374,2
24,4,4,339,0
25,2,2,433,2
26,11,3,440,1
27,12,12,448,2
28,7,7,404,2
29,10,10,823,3
30,9,9,376,2
31,15,15,437,2
32,3,3,423,2
33,14,15,497,1
34,6,6,382,2
35,10,10,426,2
36,8,8,367,2
37,16,16,447,2
38,12,3,454,1
39,4,4,325,0
40,1,1,377,2
41,9,9,372,2
42,7,7,542,2
43,13,9,425,1
44,5,5,365,2
45,3,5,255,1
