1,7,8,408,1
2,5,5,378,0
3,10,10,507,2
4,6,6,329,0
5,9,9,359,0
6,3,3,424,2
7,4,4,561,2
8,12,12,409,2
9,11,11,458,2
10,8,8,462,2
11,13,13,460,2
12,1,1,942,3
13,2,2,455,2
14,8,8,450,2
15,11,11,434,2
16,12,12,382,0
17,7,7,500,2
18,3,3,478,2
19,2,2,462,2
20,10,10,507,2
21,6,6,367,0
22,5,5,317,0
23,4,4,441,2
24,1,1,449,2
25,9,9,342,0
26,13,13,404,2
27,1,5,367,1
28,7,7,439,2
29,8,8,451,2
30,10,10,535,2
31,9,9,441,2
32,11,3,472,1
33,2,1,546,1
34,13,9,457,1
35,5,4,360,1
36,3,3,843,3
37,6,6,343,0
38,12,6,422,1
39,4,4,433,2
40,3,3,460,2
41,10,10,596,2
42,11,11,490,2
43,13,13,747,3
44,1,1,442,2
45,8,8,484,2
