1,7,7,370,0
2,8,8,341,0
3,5,5,350,0
4,13,13,364,0
5,2,2,389,0
6,11,11,417,2
7,17,17,390,0
8,1,1,435,2
9,16,16,449,2
10,6,6,423,2
11,3,6,452,1
12,10,10,440,2
13,4,4,403,2
14,14,14,456,2
15,9,9,382,0
16,15,15,408,2
17,12,12,450,2
18,16,16,440,2
19,15,15,408,2
20,13,13,370,0
21,5,5,354,0
22,12,12,377,0
23,9,9,328,0
24,7,7,376,0
25,11,11,436,2
26,6,6,421,2
27,10,10,421,2
28,8,8,387,0
29,2,2,418,2
30,4,4,413,2
31,3,3,431,2
32,1,1,496,2
33,17,17,398,0
34,14,14,414,2
35,10,10,389,0
36,15,15,354,0
37,5,5,347,0
38,4,4,389,0
39,8,8,346,0
40,2,2,428,2
41,12,12,461,2
42,17,17,394,0
43,7,7,367,0
44,11,11,431,2
45,1,1,415,2
