1,17,17,410,2
2,3,3,423,2
3,9,9,394,2
4,10,10,431,2
5,11,11,449,2
6,6,6,386,2
7,12,12,450,2
8,16,16,384,2
9,4,4,386,2
10,14,14,418,2
11,15,15,409,2
12,5,5,483,2
13,1,1,443,2
14,13,13,402,2
15,8,8,364,0
16,2,2,443,2
17,7,7,361,0
18,14,14,438,2
19,9,9,395,2
20,13,13,411,2
21,7,7,354,0
22,16,16,392,2
23,11,11,481,2
24,5,5,363,0
25,10,10,449,2
26,12,6,440,1
27,1,1,450,2
28,6,6,392,2
29,2,2,443,2
30,4,4,431,2
31,17,17,447,2
32,15,15,349,0
33,3,3,451,2
34,8,8,365,0
35,6,6,425,2
36,7,7,408,2
37,10,10,447,2
38,5,5,424,2
39,11,11,468,2
40,17,17,414,2
41,12,12,430,2
42,2,2,426,2
43,1,1,455,2
44,15,15,434,2
45,16,16,407,2
