1,6,6,426,0
2,1,1,446,0
3,11,3,532,1
4,7,7,387,0
5,8,8,347,0
6,17,17,414,0
7,4,4,415,0
8,14,14,472,0
9,10,10,423,0
10,9,9,378,0
11,15,15,384,0
12,5,5,372,0
13,12,12,457,0
14,16,16,422,0
15,13,13,425,0
16,3,10,459,1
17,2,2,452,0
18,8,8,372,0
19,12,12,434,0
20,5,5,381,0
21,7,7,391,0
22,6,6,430,0
23,14,14,481,0
24,15,15,440,0
25,11,12,439,1
26,2,2,473,0
27,17,17,425,0
28,1,1,455,0
29,16,16,435,0
30,10,10,461,0
31,4,4,422,0
32,9,9,489,0
33,13,13,474,0
34,3,3,460,0
35,5,5,409,0
36,11,11,481,0
37,9,9,412,0
38,10,10,450,0
39,15,15,439,0
40,14,14,455,0
41,8,8,397,0
42,13,13,459,0
43,2,2,466,0
44,7,7,433,0
45,6,6,447,0
