1,3,3,428,2
2,5,5,327,0
3,1,1,414,2
4,13,13,391,2
5,2,2,502,2
6,6,6,443,2
7,9,9,353,0
8,7,7,399,2
9,10,10,446,2
10,11,3,503,1
11,4,4,401,2
12,8,8,358,0
13,12,12,465,2
14,7,7,402,2
15,10,10,430,2
16,6,6,432,2
17,11,3,469,1
18,1,1,455,2
19,8,8,367,0
20,5,5,405,2
21,4,4,418,2
22,12,12,427,2
23,3,3,439,2
24,2,2,418,2
25,9,9,401,2
26,13,13,421,2
27,4,4,439,2
28,2,2,450,2
29,12,12,447,2
30,11,11,500,2
31,13,13,428,2
32,8,8,412,2
33,9,9,392,2
34,5,5,382,2
35,10,10,456,2
36,1,1,516,2
37,7,7,428,2
38,6,6,421,2
39,3,3,468,2
40,9,9,386,2
41,1,1,461,2
42,5,5,392,2
43,12,12,457,2
44,2,2,411,2
45,7,7,398,2
