1,3,3,443,2
2,6,6,389,0
3,1,1,472,2
4,2,2,454,2
5,7,7,351,0
6,5,5,355,0
7,4,4,394,0
8,9,9,409,0
9,8,8,343,0
10,11,11,407,0
11,13,13,404,0
12,10,10,446,2
13,12,12,454,2
14,9,9,417,0
15,1,1,429,0
16,4,4,408,0
17,2,2,421,0
18,5,5,348,0
19,11,3,432,1
20,3,3,451,2
21,8,8,370,0
22,6,6,394,0
23,7,7,398,0
24,13,13,417,0
25,12,12,428,0
26,10,10,439,2
27,3,3,450,2
28,2,2,527,3
29,10,10,416,0
30,7,7,409,0
31,8,8,373,0
32,4,4,398,0
33,5,5,377,0
34,1,1,438,2
35,11,11,442,2
36,12,12,425,0
37,9,9,415,0
38,13,13,430,0
39,6,6,418,0
40,13,13,416,0
41,12,12,419,0
42,2,2,461,2
43,8,8,423,0
44,4,4,416,0
45,10,10,427,0
