1,7,7,402,0
2,11,3,437,1
3,8,8,360,0
4,4,4,397,0
5,2,2,432,0
6,1,1,430,0
7,12,12,465,2
8,13,13,442,0
9,5,5,365,0
10,3,3,465,2
11,6,6,386,0
12,10,10,444,0
13,9,9,456,0
14,11,11,441,0
15,5,5,362,0
16,8,8,385,0
17,12,12,448,0
18,2,2,484,2
19,13,13,412,0
20,4,4,414,0
21,3,3,443,0
22,1,1,445,0
23,10,10,436,0
24,6,6,428,0
25,7,7,412,0
26,9,9,412,0
27,13,13,449,0
28,3,3,454,0
29,8,8,370,0
30,2,2,445,0
31,12,12,419,0
32,9,9,417,0
33,6,6,437,0
34,1,1,431,0
35,4,4,409,0
36,10,10,447,0
37,7,7,403,0
38,5,5,376,0
39,11,11,446,0
40,7,7,412,0
41,8,8,367,0
42,10,10,429,0
43,9,9,382,0
44,5,5,368,0
45,1,1,417,0
