1,2,2,330,0
2,7,7,433,2
3,8,8,411,0
4,10,10,470,2
5,3,3,450,2
6,13,13,453,2
7,6,6,375,0
8,1,1,492,2
9,9,9,447,2
10,4,4,374,0
11,5,5,365,0
12,11,3,672,1
13,12,12,478,2
14,2,2,448,2
15,9,9,420,0
16,7,7,440,2
17,12,12,453,2
18,10,10,557,2
19,4,4,408,0
20,13,13,558,2
21,1,1,516,2
22,3,3,456,2
23,5,5,337,0
24,6,6,392,0
25,11,11,622,2
26,8,8,411,0
27,4,4,395,0
28,3,3,468,2
29,8,8,426,2
30,12,12,438,2
31,9,9,444,2
32,2,2,450,2
33,6,6,409,0
34,13,13,486,2
35,11,11,522,2
36,7,7,409,0
37,1,1,508,2
38,5,5,338,0
39,10,10,529,2
40,8,8,402,0
41,6,6,390,0
42,5,5,370,0
43,9,9,470,2
44,13,13,482,2
45,7,7,474,2
