1,1,1,460,0
2,13,13,459,0
3,5,5,357,0
4,2,2,419,0
5,6,6,396,0
6,10,10,646,3
7,8,8,420,0
8,4,4,386,0
9,7,7,432,0
10,11,11,468,0
11,9,9,437,0
12,12,12,453,0
13,3,3,471,0
14,5,5,370,0
15,1,1,454,0
16,10,10,507,0
17,2,2,459,0
18,8,8,402,0
19,7,7,421,0
20,11,3,521,1
21,13,13,504,0
22,9,9,449,0
23,4,4,384,0
24,6,6,425,0
25,12,12,459,0
26,3,3,495,0
27,8,8,412,0
28,13,13,464,0
29,1,1,491,0
30,3,3,473,0
31,9,9,459,0
32,11,11,487,0
33,5,5,389,0
34,7,7,457,0
35,2,2,449,0
36,4,4,392,0
37,12,12,492,0
38,6,6,391,0
39,10,10,503,0
40,8,8,411,0
41,10,10,496,0
42,2,2,426,0
43,11,11,434,0
44,6,6,381,0
45,5,5,354,0
