1,12,12,463,2
2,9,9,418,2
3,4,4,394,2
4,10,10,552,2
5,13,13,457,2
6,5,5,346,0
7,3,3,480,2
8,7,7,436,2
9,2,2,425,2
10,11,11,465,2
11,6,6,395,2
12,1,1,460,2
13,8,8,432,2
14,3,3,449,2
15,4,4,366,0
16,8,8,400,2
17,5,5,290,0
18,12,12,469,2
19,10,10,579,2
20,13,13,465,2
21,2,2,404,2
22,7,7,459,2
23,6,6,364,0
24,9,9,428,2
25,1,1,429,2
26,11,11,462,2
27,9,9,463,2
28,4,4,361,0
29,5,5,327,0
30,2,2,411,2
31,13,13,514,2
32,3,3,424,2
33,10,10,720,3
34,1,1,470,2
35,8,8,400,2
36,11,3,512,1
37,6,6,371,2
38,12,12,563,2
39,7,7,438,2
40,9,9,467,2
41,3,3,452,2
42,12,12,465,2
43,1,1,457,2
44,7,7,446,2
45,13,13,447,2
