1,12,12,413,2
2,13,13,345,2
3,1,1,338,2
4,5,5,300,2
5,7,7,336,2
6,3,3,342,2
7,6,6,324,2
8,8,8,333,2
9,9,9,351,2
10,4,4,306,2
11,2,2,339,2
12,11,3,376,1
13,10,1,383,1
14,6,6,277,0
15,2,2,337,2
16,8,8,358,2
17,9,8,357,1
18,11,3,405,1
19,1,4,331,1
20,13,13,352,2
21,7,7,384,2
22,3,3,403,2
23,12,12,428,2
24,4,4,356,2
25,10,10,0,2
26,5,5,391,2
27,3,3,416,2
28,13,13,363,2
29,7,7,405,2
30,1,1,359,2
31,11,11,566,3
32,6,6,313,2
33,4,4,284,0
34,5,5,361,2
35,10,10,529,2
36,9,9,373,2
37,2,2,393,2
38,12,12,816,3
39,8,8,329,2
40,3,3,375,2
41,12,12,405,2
42,5,5,320,2
43,1,4,354,1
44,11,3,391,1
45,7,7,403,2
