1,3,3,409,2
2,6,6,315,0
3,10,10,460,2
4,13,13,367,2
5,8,8,322,0
6,2,2,327,0
7,5,5,309,0
8,4,1,353,1
9,11,3,382,1
10,1,1,400,2
11,9,9,386,2
12,12,12,437,2
13,7,7,357,2
14,5,5,314,0
15,2,2,362,2
16,7,7,361,2
17,8,8,336,0
18,4,4,325,0
19,3,3,403,2
20,1,4,351,1
21,6,6,322,0
22,11,3,382,1
23,13,13,397,2
24,10,10,379,2
25,9,9,352,2
26,12,12,426,2
27,7,7,404,2
28,10,1,356,1
29,13,13,348,2
30,6,6,350,2
31,3,3,361,2
32,11,3,379,1
33,5,5,305,0
34,9,9,361,2
35,1,1,389,2
36,12,12,379,2
37,8,8,326,0
38,4,4,317,0
39,2,2,365,2
40,4,4,324,0
41,10,1,367,1
42,3,3,437,2
43,13,13,350,2
44,9,9,367,2
45,7,7,366,2
